country,crop,item_code_cpc,element,element_code,year,unit,value,flag_description,flag,domain,domain_code,unique_id
Switzerland,Wheat,0111,Area harvested,5312,2023,ha,87057,Official figure,A,Crops and livestock products,QCL,444
Switzerland,Wheat,0111,Yield,5412,2023,kg/ha,5139.7,Official figure,A,Crops and livestock products,QCL,446
Switzerland,Wheat,0111,Production,5510,2023,t,447449,Official figure,A,Crops and livestock products,QCL,445
Syrian Arab Republic,Barley,0115,Area harvested,5312,2023,ha,1266567,Official figure,A,Crops and livestock products,QCL,447
Syrian Arab Republic,Barley,0115,Yield,5412,2023,kg/ha,968.3,Official figure,A,Crops and livestock products,QCL,449
Syrian Arab Republic,Barley,0115,Production,5510,2023,t,1226399,Official figure,A,Crops and livestock products,QCL,448
Syrian Arab Republic,Oats,0117,Area harvested,5312,2023,ha,35,Official figure,A,Crops and livestock products,QCL,447
Syrian Arab Republic,Oats,0117,Yield,5412,2023,kg/ha,1114.3,Official figure,A,Crops and livestock products,QCL,449
Syrian Arab Republic,Oats,0117,Production,5510,2023,t,39,Official figure,A,Crops and livestock products,QCL,448
Syrian Arab Republic,Wheat,0111,Area harvested,5312,2023,ha,1335667,Official figure,A,Crops and livestock products,QCL,447
Syrian Arab Republic,Wheat,0111,Yield,5412,2023,kg/ha,2306.2,Official figure,A,Crops and livestock products,QCL,449
Syrian Arab Republic,Wheat,0111,Production,5510,2023,t,3080351,Official figure,A,Crops and livestock products,QCL,448
Tajikistan,Barley,0115,Area harvested,5312,2023,ha,72300,Figure from international organizations,X,Crops and livestock products,QCL,450
Tajikistan,Barley,0115,Yield,5412,2023,kg/ha,2349.9,Figure from international organizations,X,Crops and livestock products,QCL,452
Tajikistan,Barley,0115,Production,5510,2023,t,169900,Figure from international organizations,X,Crops and livestock products,QCL,451
Tajikistan,Oats,0117,Area harvested,5312,2023,ha,2247,Imputed value,I,Crops and livestock products,QCL,450
Tajikistan,Oats,0117,Yield,5412,2023,kg/ha,1340.1,Estimated value,E,Crops and livestock products,QCL,452
Tajikistan,Oats,0117,Production,5510,2023,t,3010.77,Imputed value,I,Crops and livestock products,QCL,451
Tajikistan,Rice,0113,Area harvested,5312,2023,ha,13620,Imputed value,I,Crops and livestock products,QCL,450
Tajikistan,Rice,0113,Yield,5412,2023,kg/ha,9874.2,Estimated value,E,Crops and livestock products,QCL,452
Tajikistan,Rice,0113,Production,5510,2023,t,134484.66,Imputed value,I,Crops and livestock products,QCL,451
Tajikistan,Rye,0116,Area harvested,5312,2023,ha,114,Imputed value,I,Crops and livestock products,QCL,450
Tajikistan,Rye,0116,Yield,5412,2023,kg/ha,3105.5,Estimated value,E,Crops and livestock products,QCL,452
Tajikistan,Rye,0116,Production,5510,2023,t,353.48,Imputed value,I,Crops and livestock products,QCL,451
Tajikistan,Wheat,0111,Area harvested,5312,2023,ha,275000,Figure from international organizations,X,Crops and livestock products,QCL,450
Tajikistan,Wheat,0111,Yield,5412,2023,kg/ha,3130.9,Figure from international organizations,X,Crops and livestock products,QCL,452
Tajikistan,Wheat,0111,Production,5510,2023,t,861000,Figure from international organizations,X,Crops and livestock products,QCL,451
Thailand,Barley,0115,Area harvested,5312,2023,ha,74648,Imputed value,I,Crops and livestock products,QCL,453
Thailand,Barley,0115,Yield,5412,2023,kg/ha,2441.7,Estimated value,E,Crops and livestock products,QCL,455
Thailand,Barley,0115,Production,5510,2023,t,182266.25,Imputed value,I,Crops and livestock products,QCL,454
Thailand,Rice,0113,Area harvested,5312,2023,ha,11189393,Official figure,A,Crops and livestock products,QCL,453
Thailand,Rice,0113,Yield,5412,2023,kg/ha,2955.6,Official figure,A,Crops and livestock products,QCL,455
Thailand,Rice,0113,Production,5510,2023,t,33070957,Official figure,A,Crops and livestock products,QCL,454
Thailand,Wheat,0111,Area harvested,5312,2023,ha,1274,Imputed value,I,Crops and livestock products,QCL,453
Thailand,Wheat,0111,Yield,5412,2023,kg/ha,1037.2,Estimated value,E,Crops and livestock products,QCL,455
Thailand,Wheat,0111,Production,5510,2023,t,1321.48,Estimated value,E,Crops and livestock products,QCL,454
Timor-Leste,Rice,0113,Area harvested,5312,2023,ha,38418,Estimated value,E,Crops and livestock products,QCL,456
Timor-Leste,Rice,0113,Yield,5412,2023,kg/ha,2160.4,Estimated value,E,Crops and livestock products,QCL,458
Timor-Leste,Rice,0113,Production,5510,2023,t,83000,Figure from international organizations,X,Crops and livestock products,QCL,457
Togo,Rice,0113,Area harvested,5312,2023,ha,113825,Imputed value,I,Crops and livestock products,QCL,459
Togo,Rice,0113,Yield,5412,2023,kg/ha,1608.6,Estimated value,E,Crops and livestock products,QCL,461
Togo,Rice,0113,Production,5510,2023,t,183100,Official figure,A,Crops and livestock products,QCL,460
Trinidad and Tobago,Rice,0113,Area harvested,5312,2023,ha,328,Imputed value,I,Crops and livestock products,QCL,462
Trinidad and Tobago,Rice,0113,Yield,5412,2023,kg/ha,993.7,Estimated value,E,Crops and livestock products,QCL,464
Trinidad and Tobago,Rice,0113,Production,5510,2023,t,326,Official figure,A,Crops and livestock products,QCL,463
Tunisia,Barley,0115,Area harvested,5312,2023,ha,108000,Figure from international organizations,X,Crops and livestock products,QCL,465
Tunisia,Barley,0115,Yield,5412,2023,kg/ha,824.1,Figure from international organizations,X,Crops and livestock products,QCL,467
Tunisia,Barley,0115,Production,5510,2023,t,89000,Figure from international organizations,X,Crops and livestock products,QCL,466
Tunisia,Oats,0117,Area harvested,5312,2023,ha,4523,Estimated value,E,Crops and livestock products,QCL,465
Tunisia,Oats,0117,Yield,5412,2023,kg/ha,363.7,Estimated value,E,Crops and livestock products,QCL,467
Tunisia,Oats,0117,Production,5510,2023,t,1644.75,Estimated value,E,Crops and livestock products,QCL,466
Tunisia,Wheat,0111,Area harvested,5312,2023,ha,329000,Figure from international organizations,X,Crops and livestock products,QCL,465
Tunisia,Wheat,0111,Yield,5412,2023,kg/ha,1215.8,Figure from international organizations,X,Crops and livestock products,QCL,467
Tunisia,Wheat,0111,Production,5510,2023,t,400000,Figure from international organizations,X,Crops and livestock products,QCL,466
Türkiye,Barley,0115,Area harvested,5312,2023,ha,3278176,Official figure,A,Crops and livestock products,QCL,468
Türkiye,Barley,0115,Yield,5412,2023,kg/ha,2806.4,Official figure,A,Crops and livestock products,QCL,470
Türkiye,Barley,0115,Production,5510,2023,t,9200000,Official figure,A,Crops and livestock products,QCL,469
Türkiye,Oats,0117,Area harvested,5312,2023,ha,138212,Official figure,A,Crops and livestock products,QCL,468
Türkiye,Oats,0117,Yield,5412,2023,kg/ha,2966.5,Official figure,A,Crops and livestock products,QCL,470
Türkiye,Oats,0117,Production,5510,2023,t,410000,Official figure,A,Crops and livestock products,QCL,469
Türkiye,Rice,0113,Area harvested,5312,2023,ha,112120,Official figure,A,Crops and livestock products,QCL,468
Türkiye,Rice,0113,Yield,5412,2023,kg/ha,8027.1,Official figure,A,Crops and livestock products,QCL,470
Türkiye,Rice,0113,Production,5510,2023,t,900000,Official figure,A,Crops and livestock products,QCL,469
Türkiye,Rye,0116,Area harvested,5312,2023,ha,98956,Official figure,A,Crops and livestock products,QCL,468
Türkiye,Rye,0116,Yield,5412,2023,kg/ha,3082.2,Official figure,A,Crops and livestock products,QCL,470
Türkiye,Rye,0116,Production,5510,2023,t,305000,Official figure,A,Crops and livestock products,QCL,469
Türkiye,Wheat,0111,Area harvested,5312,2023,ha,6832602,Official figure,A,Crops and livestock products,QCL,468
Türkiye,Wheat,0111,Yield,5412,2023,kg/ha,3219.9,Official figure,A,Crops and livestock products,QCL,470
Türkiye,Wheat,0111,Production,5510,2023,t,22000000,Official figure,A,Crops and livestock products,QCL,469
Turkmenistan,Barley,0115,Area harvested,5312,2023,ha,139647,Official figure,A,Crops and livestock products,QCL,471
Turkmenistan,Barley,0115,Yield,5412,2023,kg/ha,1988.2,Official figure,A,Crops and livestock products,QCL,473
Turkmenistan,Barley,0115,Production,5510,2023,t,277644.8,Official figure,A,Crops and livestock products,QCL,472
Turkmenistan,Rice,0113,Area harvested,5312,2023,ha,19571,Official figure,A,Crops and livestock products,QCL,471
Turkmenistan,Rice,0113,Yield,5412,2023,kg/ha,4425.9,Official figure,A,Crops and livestock products,QCL,473
Turkmenistan,Rice,0113,Production,5510,2023,t,86616.7,Official figure,A,Crops and livestock products,QCL,472
Turkmenistan,Wheat,0111,Area harvested,5312,2023,ha,639456,Imputed value,I,Crops and livestock products,QCL,471
Turkmenistan,Wheat,0111,Yield,5412,2023,kg/ha,1720.2,Estimated value,E,Crops and livestock products,QCL,473
Turkmenistan,Wheat,0111,Production,5510,2023,t,1100000,Estimated value,E,Crops and livestock products,QCL,472
Uganda,Rice,0113,Area harvested,5312,2023,ha,200000,Figure from international organizations,X,Crops and livestock products,QCL,474
Uganda,Rice,0113,Yield,5412,2023,kg/ha,1300,Figure from international organizations,X,Crops and livestock products,QCL,476
Uganda,Rice,0113,Production,5510,2023,t,260000,Figure from international organizations,X,Crops and livestock products,QCL,475
Uganda,Wheat,0111,Area harvested,5312,2023,ha,15000,Figure from international organizations,X,Crops and livestock products,QCL,474
Uganda,Wheat,0111,Yield,5412,2023,kg/ha,1666.7,Figure from international organizations,X,Crops and livestock products,QCL,476
Uganda,Wheat,0111,Production,5510,2023,t,25000,Figure from international organizations,X,Crops and livestock products,QCL,475
Ukraine,Barley,0115,Area harvested,5312,2023,ha,1494300,Official figure,A,Crops and livestock products,QCL,477
Ukraine,Barley,0115,Yield,5412,2023,kg/ha,3685.5,Official figure,A,Crops and livestock products,QCL,479
Ukraine,Barley,0115,Production,5510,2023,t,5507190,Official figure,A,Crops and livestock products,QCL,478
Ukraine,Oats,0117,Area harvested,5312,2023,ha,164800,Official figure,A,Crops and livestock products,QCL,477
Ukraine,Oats,0117,Yield,5412,2023,kg/ha,2592.7,Official figure,A,Crops and livestock products,QCL,479
Ukraine,Oats,0117,Production,5510,2023,t,427270,Official figure,A,Crops and livestock products,QCL,478
Ukraine,Rice,0113,Area harvested,5312,2023,ha,2200,Official figure,A,Crops and livestock products,QCL,477
Ukraine,Rice,0113,Yield,5412,2023,kg/ha,5036.4,Official figure,A,Crops and livestock products,QCL,479
Ukraine,Rice,0113,Production,5510,2023,t,11080,Official figure,A,Crops and livestock products,QCL,478
Ukraine,Rye,0116,Area harvested,5312,2023,ha,78400,Official figure,A,Crops and livestock products,QCL,477
Ukraine,Rye,0116,Yield,5412,2023,kg/ha,2821.2,Official figure,A,Crops and livestock products,QCL,479
Ukraine,Rye,0116,Production,5510,2023,t,221180,Official figure,A,Crops and livestock products,QCL,478
Ukraine,Wheat,0111,Area harvested,5312,2023,ha,4658400,Official figure,A,Crops and livestock products,QCL,477
Ukraine,Wheat,0111,Yield,5412,2023,kg/ha,4642.2,Official figure,A,Crops and livestock products,QCL,479
Ukraine,Wheat,0111,Production,5510,2023,t,21625170,Official figure,A,Crops and livestock products,QCL,478
United Kingdom of Great Britain and Northern Ireland,Barley,0115,Area harvested,5312,2023,ha,1137000,Official figure,A,Crops and livestock products,QCL,482
United Kingdom of Great Britain and Northern Ireland,Barley,0115,Yield,5412,2023,kg/ha,6124,Official figure,A,Crops and livestock products,QCL,484
United Kingdom of Great Britain and Northern Ireland,Barley,0115,Production,5510,2023,t,6963000,Official figure,A,Crops and livestock products,QCL,483
United Kingdom of Great Britain and Northern Ireland,Oats,0117,Area harvested,5312,2023,ha,167000,Official figure,A,Crops and livestock products,QCL,482
United Kingdom of Great Britain and Northern Ireland,Oats,0117,Yield,5412,2023,kg/ha,4970.1,Official figure,A,Crops and livestock products,QCL,484
United Kingdom of Great Britain and Northern Ireland,Oats,0117,Production,5510,2023,t,830000,Official figure,A,Crops and livestock products,QCL,483
United Kingdom of Great Britain and Northern Ireland,Rye,0116,Area harvested,5312,2023,ha,43667,Official figure,A,Crops and livestock products,QCL,482
United Kingdom of Great Britain and Northern Ireland,Rye,0116,Yield,5412,2023,kg/ha,4203.2,Official figure,A,Crops and livestock products,QCL,484
United Kingdom of Great Britain and Northern Ireland,Rye,0116,Production,5510,2023,t,183543,Official figure,A,Crops and livestock products,QCL,483
United Kingdom of Great Britain and Northern Ireland,Wheat,0111,Area harvested,5312,2023,ha,1720000,Official figure,A,Crops and livestock products,QCL,482
United Kingdom of Great Britain and Northern Ireland,Wheat,0111,Yield,5412,2023,kg/ha,8127.9,Official figure,A,Crops and livestock products,QCL,484
United Kingdom of Great Britain and Northern Ireland,Wheat,0111,Production,5510,2023,t,13980000,Official figure,A,Crops and livestock products,QCL,483
United Republic of Tanzania,Barley,0115,Area harvested,5312,2023,ha,1984,Imputed value,I,Crops and livestock products,QCL,485
United Republic of Tanzania,Barley,0115,Yield,5412,2023,kg/ha,1909.1,Estimated value,E,Crops and livestock products,QCL,487
United Republic of Tanzania,Barley,0115,Production,5510,2023,t,3787,Official figure,A,Crops and livestock products,QCL,486
United Republic of Tanzania,Rice,0113,Area harvested,5312,2023,ha,1200000,Estimated value,E,Crops and livestock products,QCL,485
United Republic of Tanzania,Rice,0113,Yield,5412,2023,kg/ha,2990,Estimated value,E,Crops and livestock products,QCL,487
United Republic of Tanzania,Rice,0113,Production,5510,2023,t,3588000,Estimated value,E,Crops and livestock products,QCL,486
United Republic of Tanzania,Wheat,0111,Area harvested,5312,2023,ha,60000,Figure from international organizations,X,Crops and livestock products,QCL,485
United Republic of Tanzania,Wheat,0111,Yield,5412,2023,kg/ha,1442,Estimated value,E,Crops and livestock products,QCL,487
United Republic of Tanzania,Wheat,0111,Production,5510,2023,t,86522,Official figure,A,Crops and livestock products,QCL,486
United States of America,Barley,0115,Area harvested,5312,2023,ha,1033980,Official figure,A,Crops and livestock products,QCL,488
United States of America,Barley,0115,Yield,5412,2023,kg/ha,3896.3,Official figure,A,Crops and livestock products,QCL,490
United States of America,Barley,0115,Production,5510,2023,t,4028680,Official figure,A,Crops and livestock products,QCL,489
United States of America,Oats,0117,Area harvested,5312,2023,ha,336300,Official figure,A,Crops and livestock products,QCL,488
United States of America,Oats,0117,Yield,5412,2023,kg/ha,2462.1,Official figure,A,Crops and livestock products,QCL,490
United States of America,Oats,0117,Production,5510,2023,t,828010,Official figure,A,Crops and livestock products,QCL,489
United States of America,Rice,0113,Area harvested,5312,2023,ha,1154990,Official figure,A,Crops and livestock products,QCL,488
United States of America,Rice,0113,Yield,5412,2023,kg/ha,8572.8,Official figure,A,Crops and livestock products,QCL,490
United States of America,Rice,0113,Production,5510,2023,t,9901510,Official figure,A,Crops and livestock products,QCL,489
United States of America,Rye,0116,Area harvested,5312,2023,ha,130310,Official figure,A,Crops and livestock products,QCL,488
United States of America,Rye,0116,Yield,5412,2023,kg/ha,2022.4,Official figure,A,Crops and livestock products,QCL,490
United States of America,Rye,0116,Production,5510,2023,t,263540,Official figure,A,Crops and livestock products,QCL,489
United States of America,Wheat,0111,Area harvested,5312,2023,ha,15083610,Official figure,A,Crops and livestock products,QCL,488
United States of America,Wheat,0111,Yield,5412,2023,kg/ha,3269.4,Official figure,A,Crops and livestock products,QCL,490
United States of America,Wheat,0111,Production,5510,2023,t,49313930,Official figure,A,Crops and livestock products,QCL,489
Uruguay,Barley,0115,Area harvested,5312,2023,ha,211000,Official figure,A,Crops and livestock products,QCL,491
Uruguay,Barley,0115,Yield,5412,2023,kg/ha,4252.1,Official figure,A,Crops and livestock products,QCL,493
Uruguay,Barley,0115,Production,5510,2023,t,897200,Official figure,A,Crops and livestock products,QCL,492
Uruguay,Oats,0117,Area harvested,5312,2023,ha,13500,Official figure,A,Crops and livestock products,QCL,491
Uruguay,Oats,0117,Yield,5412,2023,kg/ha,2218.7,Estimated value,E,Crops and livestock products,QCL,493
Uruguay,Oats,0117,Production,5510,2023,t,29951.78,Imputed value,I,Crops and livestock products,QCL,492
Uruguay,Rice,0113,Area harvested,5312,2023,ha,147000,Official figure,A,Crops and livestock products,QCL,491
Uruguay,Rice,0113,Yield,5412,2023,kg/ha,9338.1,Official figure,A,Crops and livestock products,QCL,493
Uruguay,Rice,0113,Production,5510,2023,t,1372700,Official figure,A,Crops and livestock products,QCL,492
Uruguay,Wheat,0111,Area harvested,5312,2023,ha,266800,Official figure,A,Crops and livestock products,QCL,491
Uruguay,Wheat,0111,Yield,5412,2023,kg/ha,5036.7,Official figure,A,Crops and livestock products,QCL,493
Uruguay,Wheat,0111,Production,5510,2023,t,1343800,Official figure,A,Crops and livestock products,QCL,492
Uzbekistan,Barley,0115,Area harvested,5312,2023,ha,102792,Official figure,A,Crops and livestock products,QCL,494
Uzbekistan,Barley,0115,Yield,5412,2023,kg/ha,1592.4,Official figure,A,Crops and livestock products,QCL,496
Uzbekistan,Barley,0115,Production,5510,2023,t,163689.5,Official figure,A,Crops and livestock products,QCL,495
Uzbekistan,Oats,0117,Area harvested,5312,2023,ha,150,Estimated value,E,Crops and livestock products,QCL,494
Uzbekistan,Oats,0117,Yield,5412,2023,kg/ha,1694,Estimated value,E,Crops and livestock products,QCL,496
Uzbekistan,Oats,0117,Production,5510,2023,t,254.1,Official figure,A,Crops and livestock products,QCL,495
Uzbekistan,Rice,0113,Area harvested,5312,2023,ha,42250,Official figure,A,Crops and livestock products,QCL,494
Uzbekistan,Rice,0113,Yield,5412,2023,kg/ha,8418.3,Official figure,A,Crops and livestock products,QCL,496
Uzbekistan,Rice,0113,Production,5510,2023,t,355674.49,Official figure,A,Crops and livestock products,QCL,495
Uzbekistan,Rye,0116,Area harvested,5312,2023,ha,499,Imputed value,I,Crops and livestock products,QCL,494
Uzbekistan,Rye,0116,Yield,5412,2023,kg/ha,10133,Estimated value,E,Crops and livestock products,QCL,496
Uzbekistan,Rye,0116,Production,5510,2023,t,5058.86,Official figure,A,Crops and livestock products,QCL,495
Uzbekistan,Wheat,0111,Area harvested,5312,2023,ha,1228865,Official figure,A,Crops and livestock products,QCL,494
Uzbekistan,Wheat,0111,Yield,5412,2023,kg/ha,5266.2,Official figure,A,Crops and livestock products,QCL,496
Uzbekistan,Wheat,0111,Production,5510,2023,t,6471502.47,Official figure,A,Crops and livestock products,QCL,495
Venezuela (Bolivarian Republic of),Rice,0113,Area harvested,5312,2023,ha,192541,Estimated value,E,Crops and livestock products,QCL,497
Venezuela (Bolivarian Republic of),Rice,0113,Yield,5412,2023,kg/ha,3751.8,Estimated value,E,Crops and livestock products,QCL,499
Venezuela (Bolivarian Republic of),Rice,0113,Production,5510,2023,t,722370.07,Imputed value,I,Crops and livestock products,QCL,498
Venezuela (Bolivarian Republic of),Wheat,0111,Area harvested,5312,2023,ha,210,Imputed value,I,Crops and livestock products,QCL,497
Venezuela (Bolivarian Republic of),Wheat,0111,Yield,5412,2023,kg/ha,2759.2,Estimated value,E,Crops and livestock products,QCL,499
Venezuela (Bolivarian Republic of),Wheat,0111,Production,5510,2023,t,579.11,Imputed value,I,Crops and livestock products,QCL,498
Viet Nam,Rice,0113,Area harvested,5312,2023,ha,7115058,Official figure,A,Crops and livestock products,QCL,500
Viet Nam,Rice,0113,Yield,5412,2023,kg/ha,6113.5,Official figure,A,Crops and livestock products,QCL,502
Viet Nam,Rice,0113,Production,5510,2023,t,43497624.81,Official figure,A,Crops and livestock products,QCL,501
Yemen,Barley,0115,Area harvested,5312,2023,ha,28000,Figure from international organizations,X,Crops and livestock products,QCL,503
Yemen,Barley,0115,Yield,5412,2023,kg/ha,1071.4,Figure from international organizations,X,Crops and livestock products,QCL,505
Yemen,Barley,0115,Production,5510,2023,t,30000,Figure from international organizations,X,Crops and livestock products,QCL,504
Yemen,Wheat,0111,Area harvested,5312,2023,ha,60000,Figure from international organizations,X,Crops and livestock products,QCL,503
Yemen,Wheat,0111,Yield,5412,2023,kg/ha,1666.7,Figure from international organizations,X,Crops and livestock products,QCL,505
Yemen,Wheat,0111,Production,5510,2023,t,100000,Figure from international organizations,X,Crops and livestock products,QCL,504
Zambia,Barley,0115,Area harvested,5312,2023,ha,448,Imputed value,I,Crops and livestock products,QCL,506
Zambia,Barley,0115,Yield,5412,2023,kg/ha,7850.3,Estimated value,E,Crops and livestock products,QCL,508
Zambia,Barley,0115,Production,5510,2023,t,3519.41,Official figure,A,Crops and livestock products,QCL,507
Zambia,Rice,0113,Area harvested,5312,2023,ha,49414,Official figure,A,Crops and livestock products,QCL,506
Zambia,Rice,0113,Yield,5412,2023,kg/ha,1268.5,Official figure,A,Crops and livestock products,QCL,508
Zambia,Rice,0113,Production,5510,2023,t,62679.81,Official figure,A,Crops and livestock products,QCL,507
Zambia,Wheat,0111,Area harvested,5312,2023,ha,36551,Official figure,A,Crops and livestock products,QCL,506
Zambia,Wheat,0111,Yield,5412,2023,kg/ha,7592,Official figure,A,Crops and livestock products,QCL,508
Zambia,Wheat,0111,Production,5510,2023,t,277491.85,Official figure,A,Crops and livestock products,QCL,507
Zimbabwe,Barley,0115,Area harvested,5312,2023,ha,10635,Imputed value,I,Crops and livestock products,QCL,509
Zimbabwe,Barley,0115,Yield,5412,2023,kg/ha,5478.5,Estimated value,E,Crops and livestock products,QCL,511
Zimbabwe,Barley,0115,Production,5510,2023,t,58261.68,Imputed value,I,Crops and livestock products,QCL,510
Zimbabwe,Oats,0117,Area harvested,5312,2023,ha,293,Imputed value,I,Crops and livestock products,QCL,509
Zimbabwe,Oats,0117,Yield,5412,2023,kg/ha,2070.1,Estimated value,E,Crops and livestock products,QCL,511
Zimbabwe,Oats,0117,Production,5510,2023,t,606.92,Imputed value,I,Crops and livestock products,QCL,510
Zimbabwe,Rice,0113,Area harvested,5312,2023,ha,224,Official figure,A,Crops and livestock products,QCL,509
Zimbabwe,Rice,0113,Yield,5412,2023,kg/ha,328.7,Official figure,A,Crops and livestock products,QCL,511
Zimbabwe,Rice,0113,Production,5510,2023,t,73.5,Official figure,A,Crops and livestock products,QCL,510
Zimbabwe,Wheat,0111,Area harvested,5312,2023,ha,65878,Imputed value,I,Crops and livestock products,QCL,509
Zimbabwe,Wheat,0111,Yield,5412,2023,kg/ha,4553.8,Estimated value,E,Crops and livestock products,QCL,511
Zimbabwe,Wheat,0111,Production,5510,2023,t,300000,Figure from international organizations,X,Crops and livestock products,QCL,510
